,Unnamed: 0,cell,centroid_row,centroid_col,frame
345,49,51,707.0445189085686,473.99401627573,5
346,50,52,703.1635067903725,394.605217157456,5
347,51,53,709.5359056806002,590.9962486602358,5
350,54,112,674.1722113502935,621.8842605535365,5
351,55,208,201.28620689655173,354.8026819923372,5
355,0,1,213.6859060402685,537.3277852348994,6
356,1,2,204.08605012197827,479.1581281880683,6
357,2,3,225.95707295373663,595.9730871886121,6
358,3,4,241.49571673329527,360.31581953169615,6
359,4,5,252.92905056759545,401.88312693498455,6
360,5,6,275.35725451186585,298.89313627966465,6
361,6,7,275.6405387861084,483.4930217461863,6
362,7,8,289.4025554187192,637.9214901477833,6
363,8,9,286.2873263888889,556.3292824074074,6
364,9,10,304.12337201041913,385.4416291735733,6
365,10,11,357.29382841641234,340.910986775178,6
366,11,12,356.00548424737457,434.783780630105,6
367,12,13,345.3619197482297,523.1424075531078,6
368,13,14,344.59425747234644,595.3678512591198,6
369,14,15,350.89640441438235,694.5884656461374,6
370,15,16,369.32214857774096,264.6286937310135,6
371,16,17,369.8232148474363,652.6111984900912,6
372,17,18,420.87583014691086,546.2159388206883,6
373,18,19,420.9470097120464,481.3516783097632,6
374,19,21,424.7509483513277,623.8355704697987,6
375,20,22,443.1685421355338,311.657664416104,6
376,21,23,429.90994897959183,699.170918367347,6
377,22,24,433.124369069251,389.4417524732485,6
378,23,25,471.7728884802312,215.1275449888349,6
379,24,26,467.34487234963217,743.4539160536564,6
380,25,27,483.239704978488,446.7311001843884,6
381,26,28,484.00844772967264,573.2473072861668,6
382,27,29,490.5351351351352,645.6145945945946,6
383,28,30,520.1113974799542,681.5861970217641,6
384,29,31,514.2070484581498,289.75697503671074,6
385,30,32,519.445118253487,374.2783505154639,6
386,31,33,519.8733394411361,518.9853412734768,6
387,32,34,537.0972927241962,716.919627749577,6
388,33,36,543.779768922424,606.6481961801462,6
389,34,37,558.8812771233726,452.2625542467452,6
390,35,38,568.337545565006,247.30619684082623,6
391,36,39,582.4370603203113,322.49408771142043,6
392,37,40,583.1416419386745,542.0199802176063,6
393,38,41,609.984277325251,399.832354612616,6
394,39,42,585.0286168521462,638.9534976152623,6
395,40,43,613.4158755274261,695.5585443037975,6
396,41,45,610.1805816135085,596.6031894934334,6
397,42,46,627.092524628163,482.7558431524049,6
398,43,47,627.516287371709,647.4475680499777,6
399,44,48,638.3053383202993,254.0302618157089,6
400,45,49,658.8888888888889,319.303094233474,6
401,46,50,667.1865028717294,550.7803126994256,6
402,47,51,708.196684837023,477.314161753254,6
403,48,52,702.8142718849399,396.3577651777071,6
404,49,53,711.2069122328331,596.81264211005,6
406,51,112,671.7119366626066,619.8751522533496,6
407,52,208,197.65643564356435,356.6168316831683,6
409,54,343,341.1654721096915,739.7354315986289,6
412,0,1,213.3017331932773,538.9721638655462,7
413,1,2,205.09877094972063,479.65653631284914,7
414,2,3,225.8213814342279,595.338539375275,7
415,3,4,242.28225806451613,360.1457373271889,7
416,4,5,253.26280120481928,402.62274096385545,7
417,5,6,274.14234777838726,298.11930883159624,7
418,6,7,275.9071914480078,484.2157434402332,7
419,7,8,289.0877112836912,637.8186386477844,7
420,8,9,286.7229749207264,556.4597866820409,7
421,9,10,304.97468643101485,385.3669327251996,7
422,10,11,358.04178649974625,340.82405684317376,7
423,11,12,356.2168094846813,435.68130062213874,7
424,12,13,345.8551279468064,523.6095103767882,7
425,13,14,345.4822311132031,594.9882325253001,7
426,14,15,351.17400493131385,694.6181754138781,7
427,15,16,369.3154087621127,264.2541285655794,7
428,16,17,370.26813391196526,652.9779913205208,7
429,17,18,422.1800919448331,546.0687587447532,7
430,18,19,421.4713128585893,481.09517381032737,7
431,19,21,425.37770095073466,623.5829732065687,7
432,20,22,443.12547673531657,311.2730739893211,7
433,21,23,429.1697963501719,699.2242792911928,7
434,22,24,433.1237922705314,389.2582528180354,7
435,23,25,470.2719205298013,215.677880794702,7
436,24,26,466.3661662394727,746.9963383376053,7
437,25,27,483.21775333857033,446.14956794972505,7
438,26,28,485.403243012588,573.5254960529123,7
439,27,29,490.923518164436,645.813712100519,7
440,28,30,517.9002300172513,682.6998274870615,7
441,29,31,514.4540364818494,289.1625428932635,7
442,30,32,520.2164610639938,373.85986892829607,7
443,31,33,520.5397424511546,518.2653197158081,7
444,32,34,541.1977097452676,721.0322505258238,7
445,33,36,544.5303417809812,607.395256916996,7
446,34,37,559.2357075913777,451.8589503280225,7
447,35,38,568.4554047503635,246.42341250605915,7
448,36,39,583.3345664397751,322.8731873335306,7
449,37,40,583.8445411392405,542.3866693037975,7
450,38,41,611.7123447204968,400.21079192546586,7
451,39,42,587.00039231071,640.1643781875246,7
452,40,43,613.5200613340148,694.912343470483,7
453,41,45,610.0260440053884,597.2563987427031,7
454,42,46,627.06025714834,483.81769334100943,7
455,43,47,629.7476952935468,647.4167879670063,7
456,44,48,638.6452899662473,252.51795029150043,7
457,45,49,659.1162554426705,318.6091436865022,7
458,46,50,668.1031128404669,552.1472114137483,7
