,Unnamed: 0,cell,centroid_row,centroid_col,frame
279,55,61,661.8865591397849,216.6215053763441,3
280,56,62,696.9842616668948,323.56603257150675,3
281,57,63,677.6968441814596,662.4917159763313,3
283,59,65,724.0433590178922,249.7301815332376,3
284,60,66,723.0475310715485,777.1014444071212,3
285,61,67,716.4111212397447,433.0571254937709,3
286,62,68,730.3667687595712,380.13221031138335,3
287,63,69,744.4020193401593,492.16154721274177,3
288,64,70,730.2994768962511,690.9559721011334,3
289,65,71,740.489058039962,590.4804947668887,3
290,66,72,786.8271497919557,649.5816574202496,3
291,67,76,808.853288633461,517.543901660281,3
292,68,151,787.4229717411122,349.5278030993619,3
297,73,244,788.4654020838899,294.538872562116,3
298,74,246,803.8936605316974,422.4345603271984,3
300,76,249,823.2857142857143,376.9285714285714,3
301,0,2,226.6950813247109,450.1775426219871,4
302,1,3,243.41342756183747,645.4710805281755,4
303,2,4,246.25236925236925,582.1251316251316,4
304,3,5,260.0005931198102,324.5628706998814,4
305,4,7,242.23538011695908,509.8682121971596,4
306,5,8,267.1953446732319,390.9294538943599,4
307,6,9,283.2182667055734,758.8529325941056,4
308,7,10,324.68361884368306,258.82909528907925,4
309,8,11,312.0624576844956,538.0986797562626,4
310,9,12,316.979297929793,686.7202520252025,4
311,10,13,319.03597488545734,465.14237230612594,4
312,11,14,328.0780598711633,333.2103069344449,4
313,12,15,335.417504532718,614.8791824625021,4
314,13,16,339.0601726263872,404.6007398273736,4
315,14,17,356.53351800554015,755.6484764542936,4
316,15,18,388.7178821697379,802.6101738904749,4
317,16,19,406.86348122866895,557.3110564330502,4
318,17,20,409.7524095095309,674.3454701220818,4
319,18,21,391.5390873717722,301.5026529890343,4
320,19,22,401.63174046470846,429.42875931608944,4
321,20,23,414.9098207617625,246.3239357729649,4
322,21,24,429.5440121412804,174.91059602649003,4
323,22,25,422.71877434432616,740.3464035315502,4
324,23,26,438.0325329202169,849.5200103279112,4
325,24,27,413.4543973941368,355.9169381107492,4
326,25,28,458.5243932336357,503.1304241235597,4
327,26,29,469.64825174825177,304.77902097902097,4
328,27,30,466.0947660586836,432.16494845360825,4
329,28,31,487.28796256911954,762.2528711186729,4
330,29,32,481.3507568113017,813.7529767911201,4
331,30,33,491.2554314720812,640.2121827411167,4
332,31,34,499.3890211640212,219.03703703703704,4
333,32,35,502.2620340209917,569.8508867173363,4
334,33,36,512.8119943721421,374.6428068941259,4
335,34,37,516.0092266398256,706.2878711625566,4
336,35,38,510.0601081530782,893.9554908485857,4
337,36,39,517.3841807909605,459.9506933744222,4
339,38,41,554.1472255974079,508.4303361684893,4
340,39,42,549.6885746424554,295.27735818736943,4
341,40,43,565.1849453662485,785.5893700256306,4
342,41,44,576.1956395348838,635.7136627906976,4
343,42,45,575.3570779574777,430.16463747047067,4
344,43,46,583.1710892558916,561.9801447392837,4
345,44,48,581.9436531538582,219.79308185944592,4
346,45,49,593.3097222222223,353.73789682539683,4
347,46,50,589.1123076923077,844.5458461538461,4
348,47,51,603.9870932557717,702.1710598073078,4
349,48,53,637.7611501018791,804.0833144668327,4
350,49,54,646.2511517313122,472.7741120523109,4
351,50,55,628.4787970575509,285.2490263954998,4
352,51,57,652.0236521739131,397.21617391304346,4
353,52,58,655.0350566572238,599.5943696883853,4
354,53,59,670.5750167448091,537.1461821835231,4
355,54,60,661.8119345109866,737.8235674278328,4
356,55,61,662.9072936147476,215.7656959658028,4
357,56,62,696.4985578903996,322.94190358467245,4
358,57,63,677.5919095776324,661.0356930398573,4
360,59,65,723.7809992234015,249.07416515661404,4
361,60,66,724.5437572928821,776.1381896982831,4
362,61,67,715.5483259633608,433.0369551484523,4
363,62,68,730.6601130498894,380.9004669451954,4
364,63,69,744.5764036958067,491.30419331911867,4
365,64,70,729.7653397844733,689.8713437431273,4
366,65,71,740.4078000757289,589.2533131389625,4
